Customer,Activity,ExpectedProfit,ResponseProbability
1,47,-6.885578664867201,0.0139035696
2,4,0.0146625659958,0.0461086981
2,5,0.0146625659958,0.0461086981
2,6,0.0146625659958,0.0461086981
3,70,0.023957841669440004,0.0220378414
4,23,10.506962275253601,0.0400049459
4,22,10.506962275253601,0.0400049459
4,21,10.506962275253601,0.0400049459
5,63,6.083499828919999,0.017279873799999998
5,62,6.083499828919999,0.017279873799999998
6,71,8.770813644360802,0.0373363627
7,69,0.021512247121254,0.0952796843
7,40,0.0136869003696,0.0215202836
7,24,-1.041507908023978,0.0437227313
7,39,0.0136869003696,0.0215202836
8,9,6.2111089691192,0.0276148823
8,10,6.2111089691192,0.0276148823
9,59,-6.871261253264733,0.0221529611
10,17,0.031301582382,0.03124846
10,15,0.031301582382,0.03124846
10,16,0.031301582382,0.03124846
11,12,-6.062843602469266,0.0219615058
11,11,-6.062843602469266,0.0219615058
12,64,13.0491504156,0.031565434
12,65,13.0491504156,0.031565434
13,60,-6.882324247756942,0.0365720995
13,61,-6.882324247756942,0.0365720995
14,43,0.03416407533500001,0.0381535065
15,52,0.089553560778,0.0563229942
15,53,0.089553560778,0.0563229942
15,51,0.089553560778,0.0563229942
16,59,-6.842268999634533,0.0376184174
16,4,0.009209794396799998,0.014480808799999996
16,5,0.009209794396799998,0.014480808799999996
16,72,-6.770189017472002,0.025117606400000003
16,6,0.009209794396799998,0.014480808799999996
17,26,8.334318883039998,0.0227245256
17,27,8.334318883039998,0.0227245256
17,25,8.334318883039998,0.0227245256
18,33,1.7757164150017593,0.045084178
18,34,1.7757164150017593,0.045084178
19,53,0.15318899838,0.032115094
19,52,0.15318899838,0.032115094
19,51,0.15318899838,0.032115094
19,62,14.007857440999997,0.036448615
19,63,14.007857440999997,0.036448615
20,40,0.0403778462256,0.0423247864
20,39,0.0403778462256,0.0423247864
21,55,-1.0171379370112001,0.033696590400000004
21,54,-1.0171379370112001,0.033696590400000004
22,57,6.535848971359998,0.0158740904
22,56,6.535848971359998,0.0158740904
23,66,-0.013610360222440002,0.0289524703
23,24,-1.015208299746784,0.026476391600000003
24,31,0.014174011196136002,0.0337669411
24,32,0.014174011196136002,0.0337669411
25,67,0.03949896067488,0.0443609172
25,68,0.03949896067488,0.0443609172
26,59,-6.819750991493962,0.0332193732
26,70,0.11676045081775999,0.0208566927
26,47,-6.8441416275170015,0.0288417437
27,55,-1.0065500815372002,0.0280135841
27,67,0.031074398825399998,0.0232662465
27,68,0.031074398825399998,0.0232662465
27,54,-1.0065500815372002,0.0280135841
27,50,-0.9809295728996501,0.0263120785
27,49,-0.9809295728996501,0.0263120785
27,48,-0.9809295728996501,0.0263120785
28,38,-0.9629626806078401,0.054490857699999985
28,37,-0.9629626806078401,0.054490857699999985
29,8,0.23060049212480008,0.0336871714
30,36,-6.6644315398646015,0.7093347803
30,35,-6.6644315398646015,0.7093347803
31,4,0.041521417091999996,0.043523498
31,5,0.041521417091999996,0.043523498
31,38,-1.0006639719424,0.0266558976
31,6,0.041521417091999996,0.043523498
31,37,-1.0006639719424,0.0266558976
32,35,-6.863478935022801,0.0416997877
32,36,-6.863478935022801,0.0416997877
32,69,0.007323054907536001,0.0162172356
32,8,0.27555897354799996,0.0316623662
33,69,0.021786254203391996,0.0321644288
34,48,-0.85030623518632,0.0436120605
34,49,-0.85030623518632,0.0436120605
34,50,-0.85030623518632,0.0436120605
35,18,0.09638374175454,0.0566529958
35,19,0.09638374175454,0.0566529958
35,20,0.09638374175454,0.0566529958
36,2,-0.9241764739648,0.017796583600000002
36,3,-0.9241764739648,0.017796583600000002
36,1,-0.9241764739648,0.017796583600000002
37,33,-0.9804524002887218,0.030744959
37,34,-0.9804524002887218,0.030744959
37,8,0.519704016692,0.0286270449
38,59,-6.823299114412918,0.0262846131
38,40,0.03991483116600001,0.017931191000000003
38,39,0.03991483116600001,0.017931191000000003
39,41,-6.862921244673753,0.0299835629
39,42,-6.862921244673753,0.0299835629
40,66,0.159601562402,0.0696696475
41,43,0.46313285082799993,0.0513241982
41,51,1.0279978264332006,0.05131265980000002
41,53,1.0279978264332006,0.05131265980000002
41,52,1.0279978264332006,0.05131265980000002
42,46,0.36950469526451,0.0377682336
42,45,0.36950469526451,0.0377682336
42,44,0.36950469526451,0.0377682336
43,7,2.8327900778184003,0.0310388324
44,75,0.05042126039527999,0.0246827302
44,74,0.05042126039527999,0.0246827302
44,73,0.05042126039527999,0.0246827302
45,14,13.529241813379999,0.0327908607
45,13,13.529241813379999,0.0327908607
46,45,1.253998176185486,0.0423698914
46,44,1.253998176185486,0.0423698914
46,66,0.09953597931679997,0.035387460499999995
46,46,1.253998176185486,0.0423698914
47,72,-5.906487178112002,0.0515467936
48,28,-0.07607543928294402,0.0895284257
48,29,-0.07607543928294402,0.0895284257
48,30,-0.07607543928294402,0.0895284257
49,58,6.5390851697616,0.0248347354
50,24,-0.9193941353603261,0.0474926753
51,18,0.24004289844260995,0.047031269900000006
51,19,0.24004289844260995,0.047031269900000006
51,20,0.24004289844260995,0.047031269900000006
52,53,0.7005269224590001,0.0338909977
52,52,0.7005269224590001,0.0338909977
52,51,0.7005269224590001,0.0338909977
53,1,-0.3281589195946,0.0365299531
53,3,-0.3281589195946,0.0365299531
53,2,-0.3281589195946,0.0365299531
54,5,0.0559626894,0.043995825
54,4,0.0559626894,0.043995825
54,6,0.0559626894,0.043995825
55,35,-6.848271313910601,0.0437407611
55,36,-6.848271313910601,0.0437407611
56,38,-0.8971204991714801,0.0406507689
56,37,-0.8971204991714801,0.0406507689
57,69,0.04959971232534,0.0439363206
57,36,-6.834086917200802,0.043956826100000006
57,35,-6.834086917200802,0.043956826100000006
57,8,0.566580575885,0.0270294675
58,45,-2.7680442266091934,0.021444849900000004
58,44,-2.7680442266091934,0.021444849900000004
58,46,-2.7680442266091934,0.021444849900000004
59,45,-0.707613384648706,0.0321644288
59,46,-0.707613384648706,0.0321644288
59,44,-0.707613384648706,0.0321644288
60,21,11.171886025546403,0.042530254100000005
60,22,11.171886025546403,0.042530254100000005
60,23,11.171886025546403,0.042530254100000005
61,4,0.039942629613000005,0.0251211507
